Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,18-05-18 07:47,,,5,0.1,7,7
●,3_LL,USA\Democrats,0,the Democrats,maxku,18-05-18 07:48,,,13,0.26,7,7
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,obstructionist,maxku,18-05-18 07:48,Democrats,,14,0.28,7,7
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,promised a counterattack,maxku,18-05-18 07:49,Trump,,24,0.48,7,7
●,3_LL,USA\Democrats\Clinton,0,Clinton,maxku,18-05-18 07:49,,,7,0.14,7,7
●,3_LL,Properties\Law\Unlawful,0,committed a crime,maxku,18-05-18 07:49,Clinton,,17,0.34,7,7
●,3_LL,Properties\Other\Other,0,can be good news,maxku,18-05-18 07:50,Lawsuit,,16,0.32,8,8
●,3_LL,Properties\Power & Strength\Weak & Following,0,counter,maxku,18-05-18 07:50,Republicans,,7,0.14,8,8
●,3_LL,USA\Democrats,0,the DNC Server,maxku,18-05-18 07:51,,,14,0.28,8,8
●,3_LL,USA,0,the FBI,maxku,18-05-18 07:51,,,7,0.14,8,8
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,18-05-18 07:51,,,5,0.1,8,8
●,3_LL,USA\Republicans,0,a Republican,maxku,18-05-18 07:51,,,12,0.24,8,8
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,18-05-18 07:52,,,5,0.1,9,9
●,3_LL,USA\Democrats,0,the DNC,maxku,18-05-18 07:52,,,7,0.14,9,9
●,3_LL,RUS interference into USA election,0,servers were hacked,maxku,18-05-18 07:52,,,19,0.38,9,9
●,3_LL,USA,0,the House of Representatives inspector general,maxku,18-05-18 07:53,,,46,0.91,9,9
●,3_LL,USA\USA-Misc,0,a Pakistan-born information technology worker,maxku,18-05-18 07:53,,,45,0.89,9,9
●,3_LL,USA\USA-Misc,0,the Pakistani mystery man,maxku,18-05-18 07:53,,,25,0.5,8,8
●,3_LL,Properties\Law\Unlawful,0,inappropriately accessed,maxku,18-05-18 07:53,USA-Misc,,24,0.48,9,9
●,3_LL,Trump campaign,0,The campaign operation,maxku,18-05-18 07:55,,,22,0.44,10,10
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,18-05-18 07:55,,,5,0.1,10,10
●,3_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,frivolous,maxku,18-05-18 07:55,Lawsuit,,9,0.18,10,10
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,sham,maxku,18-05-18 07:56,Lawsuit,,4,0.08,11,11
●,3_LL,Properties\Power & Strength\Weak & Following,0,desperate,maxku,18-05-18 07:57,Democrats,,9,0.18,11,11
●,3_LL,Properties\Quality\Bad Quality,0,dysfunctional,maxku,18-05-18 07:57,Democrats,,13,0.26,11,11
●,3_LL,Properties\Economy\Negative - economy,0,nearly insolvent,maxku,18-05-18 07:57,Democrats,,16,0.32,11,11
●,3_LL,Trump campaign,0,the campaign,maxku,18-05-18 07:58,,,12,0.24,11,11
●,3_LL,Lawsuit,0,the lawsuit,maxku,18-05-18 07:58,,,11,0.22,12,12
●,3_LL,RUS interference into USA election,0,Russian meddling,maxku,18-05-18 08:02,,,16,0.32,12,12
●,3_LL,USA\Republicans,0,Donald Trump Jr.,maxku,18-05-18 08:03,,,16,0.32,13,13
●,3_LL,USA\Republicans,0,Trump associate Roger Stone,maxku,18-05-18 08:03,,,27,0.54,13,13
●,3_LL,USA\Republicans,0,Trump’s son-in-law,maxku,18-05-18 08:03,,,18,0.36,13,13
●,3_LL,USA\Republicans,0,Jared Kushner,maxku,18-05-18 08:03,,,13,0.26,13,13
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,18-05-18 08:05,,,5,0.1,14,14
●,3_LL,Trump campaign,0,his campaign,maxku,18-05-18 08:06,,,12,0.24,14,14
●,3_LL,RUS interference into USA election,0,colluded with Russia,maxku,18-05-18 08:06,,,20,0.4,14,14
●,3_LL,RUS,0,Russia,maxku,18-05-18 08:06,,,6,0.12,14,14
●,3_LL,RUS,0,Moscow,maxku,18-05-18 08:06,,,6,0.12,14,14
●,3_LL,RUS,0,Russia,maxku,18-05-18 08:07,,,6,0.12,15,15
●,3_LL,USA,0,U.S. intelligence agencies,maxku,18-05-18 08:07,,,26,0.52,15,15
●,3_LL,RUS interference into USA election,0,the effort,maxku,18-05-18 08:07,,,10,0.2,15,15
●,3_LL,USA\Republicans\Trump,0,Trump,maxku,18-05-18 08:08,,,5,0.1,15,15
●,3_LL,USA\Democrats\Clinton,0,Clinton,maxku,18-05-18 08:08,,,7,0.14,15,15
●,3_LL,USA,0,the agencies,maxku,18-05-18 08:08,,,12,0.24,15,15
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,blames,maxku,18-05-18 08:08,Democrats,,6,0.12,16,16
●,3_LL,USA\Democrats,0,The DNC,maxku,18-05-18 08:08,,,7,0.14,16,16
●,3_LL,RUS,0,Russia,maxku,18-05-18 08:08,,,6,0.12,16,16
●,3_LL,USA\Democrats,0,party officials,maxku,18-05-18 08:10,,,15,0.3,17,17
●,3_LL,USA\Democrats,0,the Democratic nominating convention,maxku,18-05-18 08:10,,,36,0.71,17,17
●,3_LL,Wikileaks,0,WikiLeaks,maxku,18-05-18 08:10,,,9,0.18,17,17
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,stoke conflicts,maxku,18-05-18 08:11,Wikileaks,,15,0.3,17,17
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,stoke conflicts among,maxku,18-05-18 08:11,Democrats,,21,0.42,17,17
●,3_LL,USA\Democrats,0,the party’s supporters,maxku,18-05-18 08:11,,,22,0.44,17,17
●,3_LL,Properties\Difficulty\Difficult,0,embarrassing,maxku,18-05-18 08:12,Democrats,,12,0.24,17,17
●,3_LL,RUS interference into USA election,0,Hackers disseminated internal communications,maxku,18-05-18 08:12,,,44,0.87,17,17
●,3_LL,RUS interference into USA election,0,alleged collusion with Moscow.,maxku,18-05-18 08:12,,,30,0.6,18,18
●,3_LL,RUS,0,Moscow,maxku,18-05-18 08:12,,,6,0.12,18,18
●,3_LL,Lawsuit,0,the accusations,maxku,18-05-18 08:13,,,15,0.3,18,18
●,3_LL,Properties\Quality\Bad Quality,0,offered little new information,maxku,18-05-18 08:13,Lawsuit,,30,0.6,18,18
●,3_LL,USA\Democrats,0,Democrats,maxku,18-05-18 08:13,,,9,0.18,19,19
●,3_LL,RUS,0,Russia,maxku,18-05-18 08:13,,,6,0.12,19,19
●,3_LL,USA\Republicans,0,Republicans,maxku,18-05-18 08:13,,,11,0.22,19,19
●,3_LL,Properties\Power & Strength\Weak & Following,0,risk of losing control,maxku,18-05-18 08:14,Republicans,,22,0.44,19,19
●,3_LL,Properties\Safety\Unsafe,0,risk of losing control,maxku,18-05-18 08:14,Republicans,,22,0.44,19,19
●,3_LL,USA,0,Congress,maxku,18-05-18 08:14,,,8,0.16,19,19
●,3_LL,Lawsuit,0,The suit,maxku,18-05-18 08:14,,,8,0.16,20,20
●,3_LL,USA\Democrats,0,Democrats,maxku,18-05-18 08:14,,,9,0.18,20,20
●,3_LL,Properties\Quality\Functioning,0,useful and perhaps compelling,maxku,18-05-18 08:15,Lawsuit,,29,0.58,20,20
●,3_LL,Properties\Importance\Important & Intense,0,compelling,maxku,18-05-18 08:15,Lawsuit,,10,0.2,20,20
●,3_LL,USA\Republicans\Trump,0,the president,maxku,18-05-18 08:15,,,13,0.26,20,20
●,3_LL,USA\Republicans,0,Republicans,maxku,18-05-18 08:16,,,11,0.22,20,20
●,3_LL,Properties\Power & Strength\Weak & Following,0,counter,maxku,18-05-18 08:16,Democrats,,7,0.14,20,20
●,3_LL,USA\USA-I,0,Leonard Williams,maxku,18-05-18 08:16,,,16,0.32,20,20
●,3_LL,USA\USA-I,0,a political science professor at Manchester University,maxku,18-05-18 08:16,,,54,1.07,20,20
●,3_LL,USA\Democrats,0,their candidates,maxku,18-05-18 08:16,,,16,0.32,20,20
●,3_LL,USA\Democrats,0,spokespeople,maxku,18-05-18 08:17,,,12,0.24,20,20
●,3_LL,Properties\Importance\Important & Intense,0,exactly what their candidates and spokespeople need,maxku,18-05-18 08:17,Lawsuit,,51,1.01,20,20
●,3_LL,Wikileaks,0,WikiLeaks,maxku,18-05-18 08:17,,,9,0.18,21,21
●,3_LL,Properties\Other\Other,0,did not immediately respond,maxku,18-05-18 08:18,"Republicans
Wikileaks",,27,0.54,21,21
●,3_LL,USA\Republicans,0,Stone,maxku,18-05-18 08:18,,,5,0.1,22,22
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,conspiracy theory,maxku,18-05-18 08:19,Lawsuit,,17,0.34,22,22
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,NO proof or evidence,maxku,18-05-18 08:19,Lawsuit,,20,0.4,23,23
●,3_LL,Lawsuit,0,The lawsuit,maxku,18-05-18 08:19,,,11,0.22,24,24
●,3_LL,Properties\Quality\Functioning,0,help keep the spotlight on the issue,maxku,18-05-18 08:19,Lawsuit,,36,0.71,24,24
●,3_LL,Trump campaign,0,the Trump campaign,maxku,18-05-18 08:20,,,18,0.36,24,24
●,3_LL,Properties\Other\Other,0,possible collusion,maxku,18-05-18 08:20,Trump campaign,,18,0.36,24,24
●,3_LL,USA,0,Special Counsel Robert Mueller,maxku,18-05-18 08:20,,,30,0.6,12,12
●,3_LL,USA,0,Mueller,maxku,18-05-18 08:20,,,7,0.14,24,24
●,3_LL,USA,0,whose office,maxku,18-05-18 08:21,,,12,0.24,24,24
●,3_LL,Lawsuit,0,the Democratic lawsuit,maxku,18-05-18 08:21,,,22,0.44,24,24
●,3_LL,Properties\Other\Other,0,declined to comment,maxku,18-05-18 08:21,USA,,19,0.38,24,24
●,3_LL,USA\Republicans,0,Manafort associate,maxku,18-05-18 08:22,,,18,0.36,12,12
●,3_LL,USA\Republicans,0,Rick Gates,maxku,18-05-18 08:23,,,10,0.2,12,12
●,3_LL,USA\Republicans,0,former campaign chairman Paul Manafort,maxku,18-05-18 08:23,,,38,0.75,12,12
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,force,maxku,18-05-18 08:23,USA-I,,5,0.1,25,25
●,3_LL,USA\Republicans,0,the defendants,maxku,18-05-18 08:24,,,14,0.28,25,25
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,force,maxku,18-05-18 08:24,Republicans,,5,0.1,25,25
●,3_LL,RUS interference into USA election,0,the collusion issue,maxku,18-05-18 08:24,,,19,0.38,25,25
●,3_LL,Lawsuit,0,The lawsuit,maxku,18-05-18 08:24,,,11,0.22,26,26
●,3_LL,USA\USA-I,0,Williams,maxku,18-05-18 08:25,,,8,0.16,26,26
●,3_LL,Properties\Other\Other,0,might lead to additional discovery of events and relationships,maxku,18-05-18 08:26,Lawsuit,,62,1.23,27,27
●,3_LL,Properties\Quality\Bad Quality,0,"not have any journalistic, judicial, or political staying power",maxku,18-05-18 08:26,Lawsuit,,63,1.25,26,26
●,3_LL,Properties\Power & Strength\Weak & Following,0,"not have any journalistic, judicial, or political staying power",maxku,18-05-18 08:26,Lawsuit,,63,1.25,26,26
●,3_LL,Properties\Other\Other,0,"might not have any journalistic, judicial, or political staying power",maxku,18-05-18 08:26,Lawsuit,,69,1.37,26,26
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,lead to additional discovery of events and relationships,maxku,18-05-18 08:27,Lawsuit,,56,1.11,27,27
●,3_LL,Properties\Quality\Functioning,0,lead to additional discovery of events and relationships,maxku,18-05-18 08:27,Lawsuit,,56,1.11,27,27
●,3_LL,Properties\Other\Other,0,Whether it amounts to more than a story to tell,maxku,18-05-18 08:27,Lawsuit,,47,0.93,27,27
●,3_LL,Properties\Other\Other,0,alleging,maxku,18-05-18 08:29,Democrats,,8,0.16,1,1
●,3_LL,Properties\Other\Other,0,alleged,maxku,18-05-18 08:29,Democrats,,7,0.14,2,2
●,3_LL,Properties\Other\Other,0,alleged,maxku,18-05-18 08:29,Lawsuit,,7,0.14,5,5
●,3_LL,Properties\Other\Other,0,alleged,maxku,18-05-18 08:30,RUS interference into USA election,,7,0.14,18,18
●,3_LL,USA election 2016,0,2016 election,maxku,18-05-18 09:11,,,13,0.26,1,1
●,3_LL,USA election 2016,0,the 2016 election,maxku,18-05-18 09:11,,,17,0.34,19,19
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,released thousands of emails,maxku,18-05-18 10:48,Wikileaks,,28,0.56,17,17
●,3_LL,USA\Republicans,0,attorneys for Trump,maxku,18-05-18 10:49,,,19,0.38,21,21
●,3_LL,USA\Republicans,0,"Jr., Manafort",maxku,18-05-18 10:49,,,13,0.26,21,21
●,3_LL,USA\Republicans,0,Gates,maxku,18-05-18 10:49,,,5,0.1,21,21
●,3_LL,USA\Republicans,0,Papadopoulos,maxku,18-05-18 10:49,,,12,0.24,21,21
●,3_LL,USA\Democrats,0,lawyers for the Democratic Party,maxku,18-05-18 10:50,,,32,0.63,25,25
●,3_LL,USA\Republicans,0,top officials in Trump’s campaign,maxku,18-05-18 10:50,,,33,0.65,4,4
●,3_LL,USA\Republicans,0,Brad Parscale,maxku,18-05-18 10:50,,,13,0.26,11,11
●,3_LL,USA\Republicans,0,the campaign’s manager,maxku,18-05-18 10:51,,,22,0.44,11,11
●,3_LL,USA\Republicans,0,former campaign aide George Papadopoulos,maxku,18-05-18 10:51,,,40,0.79,12,12
●,3_LL,Properties\Honor & patriotic values\Dishonor,0,assault on our democracy,maxku,18-05-18 11:12,RUS interference into USA election,,24,0.48,6,6
●,3_LL,Properties\Importance\Important & Intense,0,all-out,maxku,18-05-18 11:13,RUS interference into USA election,,7,0.14,6,6
●,3_LL,USA,0,our democracy,maxku,18-05-18 11:14,,,13,0.26,6,6
●,3_LL,RUS interference into USA election,0,an all-out assault,maxku,18-05-18 11:14,,,18,0.36,6,6
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,mystery man,maxku,18-05-18 12:32,USA-Misc,,11,0.22,8,8
●,3_LL,Wikileaks,0,Defendants,maxku,18-05-18 13:42,,,10,0.2,12,12
●,3_LL,USA\Republicans,0,Defendants,maxku,18-05-18 13:42,,,10,0.2,12,12
●,3_LL,RUS,0,Defendants,maxku,18-05-18 13:43,,,10,0.2,12,12
●,3_LL,Wikileaks,0,the defendants,maxku,18-05-18 13:43,,,14,0.28,25,25
●,3_LL,RUS,0,the defendants,maxku,18-05-18 13:43,,,14,0.28,25,25
●,3_LL,RUS,0,Russia,AnZhu,11-01-19 11:54,,,6,0.12,1,1
●,3_LL,Trump campaign,0,Trump campaign,AnZhu,11-01-19 11:54,,,14,0.28,1,1
●,3_LL,RUS interference into USA election,0,tilt the election to Trump,AnZhu,11-01-19 12:31,,,26,0.52,4,4
●,3_LL,RUS interference into USA election,0,Russia’s help,AnZhu,11-01-19 12:31,,,13,0.26,5,5
●,3_LL,RUS,0,Russia,AnZhu,11-01-19 12:32,,,6,0.12,6,6
●,3_LL,USA\Democrats,0,obstructionist,AnZhu,11-01-19 12:39,,,14,0.28,7,7
●,3_LL,USA\Democrats,0,Representative Debbie Wasserman Schultz,AnZhu,11-01-19 12:42,,,39,0.77,9,9
●,3_LL,USA\Democrats,0,Wendy Wasserman Schultz,AnZhu,11-01-19 12:43,,,23,0.46,8,8
●,3_LL,USA election 2016,0,the election,AnZhu,11-01-19 12:43,,,12,0.24,9,9
●,3_LL,Lawsuit,0,the lawsuit frivolous,AnZhu,11-01-19 12:44,,,21,0.42,10,10
●,3_LL,Lawsuit,0,a fundraising effort,AnZhu,11-01-19 12:44,,,20,0.4,10,10
●,3_LL,RUS interference into USA election,0,a bogus Russian collusion claim,AnZhu,11-01-19 12:45,,,31,0.61,11,11
●,3_LL,USA\Democrats,0,"a desperate, dysfunctional, and nearly insolvent Democratic Party",AnZhu,11-01-19 12:45,,,65,1.29,11,11
●,3_LL,RUS interference into USA election,0,the issue of Russia,AnZhu,11-01-19 13:06,,,19,0.38,19,19
●,3_LL,RUS interference into USA election,0,"‘no collusion,’",AnZhu,11-01-19 13:07,,,15,0.3,20,20
●,3_LL,RUS interference into USA election,0,the issue of Russian election interference,AnZhu,11-01-19 13:20,,,42,0.83,24,24
●,3_LL,RUS interference into USA election,0,possible collusion by the Trump campaign,AnZhu,11-01-19 13:20,,,40,0.79,24,24
●,3_LL,USA election 2016,0,the election,AnZhu,11-01-19 13:24,,,12,0.24,4,4
●,3_LL,USA election 2016,0,the election,AnZhu,11-01-19 13:24,,,12,0.24,14,14
●,3_LL,USA election 2016,0,election,AnZhu,11-01-19 13:24,,,8,0.16,24,24
●,3_LL,RUS investigation,0,Special Counsel Robert Mueller’s investigation of Russian meddling,AnZhu,11-01-19 14:26,,,66,1.31,12,12
●,3_LL,RUS,0,Hackers,AnZhu,11-01-19 21:44,,,7,0.14,17,17
●,3_LL,USA\Republicans\Trump,0,Trump,AnZhu,09-04-19 11:00,,,5,0.1,1,1
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,sue,AnZhu,09-04-19 11:00,Democrats,,3,0.06,1,1
●,3_L,USA\Democrats,0,Democratic Party,maxku,08-05-18 10:55,,,16,0.19,1,1
●,3_L,RUS interference into USA election,0,Trump-Russia conspiracy,maxku,08-05-18 10:55,,,23,0.27,1,1
●,3_L,USA\Republicans\Trump,0,Trump,maxku,08-05-18 10:55,,,5,0.06,1,1
●,3_L,RUS,0,Russia,maxku,08-05-18 10:55,,,6,0.07,1,1
●,3_L,USA\Democrats,0,Tom Perez,maxku,08-05-18 10:55,,,9,0.1,2,2
●,3_L,USA\Democrats,0,Democratic National Committee,maxku,08-05-18 10:56,,,29,0.34,3,3
●,3_L,Lawsuit,0,surprise legal assault,maxku,08-05-18 10:56,,,22,0.26,3,3
●,3_L,USA\Republicans\Trump,0,President Trump,maxku,08-05-18 10:56,,,15,0.17,3,3
●,3_L,Lawsuit,0,lawsuit,maxku,08-05-18 10:56,,,7,0.08,3,3
●,3_L,RUS interference into USA election,0,conspiracy,maxku,08-05-18 10:56,,,10,0.12,3,3
●,3_L,Trump campaign,0,Trump campaign,maxku,08-05-18 10:56,,,14,0.16,3,3
●,3_L,USA\Democrats\Clinton,0,Hillary Clinton,maxku,08-05-18 10:57,,,15,0.17,3,3
●,3_L,RUS interference into USA election,0,Russia’s election meddling,maxku,08-05-18 10:57,,,26,0.3,4,4
●,3_L,USA election 2016,0,the election,maxku,08-05-18 10:57,,,12,0.14,4,4
●,3_L,USA\Republicans,0,Republicans,maxku,08-05-18 11:00,,,11,0.13,4,4
●,3_L,RUS,0,the Russians,maxku,08-05-18 11:00,,,12,0.14,4,4
●,3_L,RUS interference into USA election,0,act of previously unimaginable treachery,maxku,08-05-18 11:00,,,40,0.47,4,4
●,3_L,Lawsuit,0,sweeping lawsuit,maxku,08-05-18 11:00,,,16,0.19,5,5
●,3_L,USA\Republicans,0,Republicans,maxku,08-05-18 11:00,,,11,0.13,5,5
●,3_L,USA\Democrats,0,Democratic leaders,maxku,08-05-18 11:01,,,18,0.21,5,5
●,3_L,USA\Democrats,0,D.N.C.,maxku,08-05-18 11:01,,,6,0.07,5,5
●,3_L,USA\Democrats,0,Tom Perez,maxku,08-05-18 11:01,,,9,0.1,5,5
●,3_L,USA\Democrats,0,chairman of the Democratic Party,maxku,08-05-18 11:01,,,32,0.37,5,5
●,3_L,USA\Democrats,0,the committee,maxku,08-05-18 11:02,,,13,0.15,5,5
●,3_L,USA\Democrats,0,House Minority Leader Nancy Pelosi,maxku,08-05-18 11:02,,,34,0.4,5,5
●,3_L,USA\Democrats,0,Senate Minority Leader Chuck Schumer,maxku,08-05-18 11:02,,,36,0.42,5,5
●,3_L,USA\Democrats,0,top Democrats in Congress,maxku,08-05-18 11:03,,,25,0.29,5,5
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,08-05-18 11:04,,,9,0.1,6,6
●,3_L,USA\Democrats,0,obstructionist Democrats,maxku,08-05-18 11:04,,,24,0.28,6,6
●,3_L,Lawsuit,0,filing the complaint,maxku,08-05-18 11:04,,,20,0.23,6,6
●,3_L,USA\Republicans,0,Republicans,maxku,08-05-18 11:04,,,11,0.13,6,6
●,3_L,USA\Democrats,0,D.N.C.,maxku,08-05-18 11:05,,,6,0.07,6,6
●,3_L,USA\Republicans,0,Brad Parscale,maxku,08-05-18 11:05,,,13,0.15,7,7
●,3_L,Lawsuit,0,sham lawsuit,maxku,08-05-18 11:05,,,12,0.14,7,7
●,3_L,USA\Republicans,0,Mr. Parscale,maxku,08-05-18 11:06,,,12,0.14,8,8
●,3_L,USA\Democrats,0,Democrats,maxku,08-05-18 11:06,,,9,0.1,8,8
●,3_L,Lawsuit,0,the lawsuit,maxku,08-05-18 11:06,,,11,0.13,8,8
●,3_L,USA\Democrats,0,the party,maxku,08-05-18 11:06,,,9,0.1,8,8
●,3_L,USA\Republicans,0,Mr. Parscale,maxku,08-05-18 11:06,,,12,0.14,8,8
●,3_L,Wikileaks,0,WikiLeaks,maxku,08-05-18 11:08,,,9,0.1,3,3
●,3_L,Lawsuit,0,The Democrats’ legal maneuver,maxku,18-05-18 07:15,,,29,0.34,20,20
●,3_L,Lawsuit,0,civil litigation,maxku,18-05-18 07:15,,,16,0.19,5,5
●,3_L,Trump campaign,0,a racketeering enterprise,maxku,18-05-18 07:19,,,25,0.29,24,24
●,3_L,Trump campaign,0,Mr. Trump’s campaign,maxku,18-05-18 07:19,,,20,0.23,24,24
●,3_L,RUS interference into USA election,0,illegally working with Russian intelligence agents,maxku,18-05-18 07:23,,,50,0.58,4,4
●,3_L,Properties\Power & Strength\Powerful & Leading,0,opened a surprise legal assault,maxku,18-05-18 08:28,Democrats,,31,0.36,3,3
●,3_L,Properties\Power & Strength\Powerful & Leading,0,filing a lawsuit,maxku,18-05-18 08:28,Democrats,,16,0.19,3,3
●,3_L,USA\Democrats,0,the chairman of the Democratic Party,maxku,18-05-18 08:30,,,36,0.42,2,2
●,3_L,USA\Democrats,0,the party,maxku,18-05-18 08:56,,,9,0.1,2,2
●,3_L,USA\Democrats,0,the organization,maxku,18-05-18 08:56,,,16,0.19,3,3
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,was the victim,maxku,18-05-18 08:56,Democrats,,14,0.16,3,3
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,damage,maxku,18-05-18 08:57,"Wikileaks
Trump campaign
RUS",,6,0.07,3,3
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,damage Hillary Clinton,maxku,18-05-18 08:57,Clinton,,22,0.26,3,3
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accuse,maxku,18-05-18 08:58,Lawsuit,,6,0.07,4,4
●,3_L,Properties\Law\Unlawful,0,illegally,maxku,18-05-18 08:58,"RUS interference into USA election
Republicans",,9,0.1,4,4
●,3_L,USA\Republicans,0,Mr. Trump’s associates,maxku,18-05-18 08:59,,,22,0.26,4,4
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accuses,maxku,18-05-18 09:00,Democrats,,7,0.08,4,4
●,3_L,Properties\Behaviour & character\Not trustworthy,0,treachery,maxku,18-05-18 09:01,"RUS
Republicans",,9,0.1,4,4
●,3_L,Properties\Importance\Important & Intense,0,previously unimaginable,maxku,18-05-18 09:01,RUS interference into USA election,,23,0.27,4,4
●,3_L,Properties\Power & Strength\Powerful & Leading,0,sweeping,maxku,18-05-18 09:02,Lawsuit,,8,0.09,5,5
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,startled,maxku,18-05-18 09:02,Lawsuit,,8,0.09,5,5
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,startled,maxku,18-05-18 09:02,"Republicans
Democrats",,8,0.09,5,5
●,3_L,Properties\Power & Strength\Powerful & Leading,0,plans to pursue,maxku,18-05-18 09:03,Democrats,,15,0.17,5,5
●,3_L,USA\Democrats,0,the committee,maxku,18-05-18 09:04,,,13,0.15,4,4
●,3_L,Properties\Power & Strength\Powerful & Leading,0,had alerted,maxku,18-05-18 09:04,Democrats,,11,0.13,5,5
●,3_L,Lawsuit,0,about to file,maxku,18-05-18 09:05,,,13,0.15,5,5
●,3_L,Properties\Affection\Refusal,0,chided,maxku,18-05-18 09:05,Democrats,,6,0.07,6,6
●,3_L,Properties\Behaviour & character\Not trustworthy,0,obstructionist,maxku,18-05-18 09:05,Democrats,,14,0.16,6,6
●,3_L,Properties\Safety\Unsafe,0,could backfire,maxku,18-05-18 09:05,Lawsuit,,14,0.16,6,6
●,3_L,Properties\Other\Other,0,allegations,maxku,18-05-18 09:06,"Democrats
Lawsuit",,11,0.13,7,7
●,3_L,Properties\Behaviour & character\Not trustworthy,0,sham,maxku,18-05-18 09:06,Lawsuit,,4,0.05,7,7
●,3_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,bogus,maxku,18-05-18 09:06,Lawsuit,,5,0.06,7,7
●,3_L,Properties\Power & Strength\Weak & Following,0,desperate,maxku,18-05-18 09:06,Democrats,,9,0.1,7,7
●,3_L,Properties\Quality\Bad Quality,0,dysfunctional,maxku,18-05-18 09:07,Democrats,,13,0.15,7,7
●,3_L,Properties\Economy\Negative - economy,0,nearly insolvent,maxku,18-05-18 09:07,Democrats,,16,0.19,7,7
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accused,maxku,18-05-18 09:07,Republicans,,7,0.08,8,8
●,3_L,Properties\Economy\Positive - economy,0,drum up donations,maxku,18-05-18 09:08,Democrats,,17,0.2,8,8
●,3_L,Properties\Honor & patriotic values\Dishonor,0,sunk to a new low,maxku,18-05-18 09:08,Democrats,,17,0.2,8,8
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:09,,,9,0.1,9,9
●,3_L,Lawsuit,0,the lawsuit,maxku,18-05-18 09:09,,,11,0.13,9,9
●,3_L,Properties\Importance\Important & Intense,0,taking shape for months,maxku,18-05-18 09:09,Lawsuit,,23,0.27,9,9
●,3_L,Lawsuit,0,file suit,maxku,18-05-18 09:09,,,9,0.1,9,9
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:09,,,9,0.1,9,9
●,3_L,Properties\Other\Other,0,allegedly abetting foreign interference,maxku,18-05-18 09:10,Trump,,39,0.45,9,9
●,3_L,Properties\Behaviour & character\Not trustworthy,0,abetting foreign interference,maxku,18-05-18 09:10,Trump,,29,0.34,9,9
●,3_L,USA\Democrats,0,the committee,maxku,18-05-18 09:10,,,13,0.15,9,9
●,3_L,USA election 2016,0,the 2016 presidential election,maxku,18-05-18 09:11,,,30,0.35,16,16
●,3_L,USA election 2016,0,an American election,maxku,18-05-18 09:11,,,20,0.23,9,9
●,3_L,Properties\Power & Strength\Powerful & Leading,0,instructed the committee,maxku,18-05-18 09:12,Democrats,,24,0.28,9,9
●,3_L,Properties\Power & Strength\Powerful & Leading,0,engaging,maxku,18-05-18 09:12,Democrats,,8,0.09,9,9
●,3_L,Lawsuit,0,assemble the complaint,maxku,18-05-18 09:12,,,22,0.26,9,9
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:13,,,9,0.1,10,10
●,3_L,Trump campaign,0,his campaign,maxku,18-05-18 09:13,,,12,0.14,10,10
●,3_L,USA,0,the special counsel,maxku,18-05-18 09:13,,,19,0.22,10,10
●,3_L,USA,0,Robert S. Mueller III,maxku,18-05-18 09:13,,,21,0.24,10,10
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:13,,,9,0.1,10,10
